Scheme,Identifier Value,Field,Value
OG_SYNTHETIC_TICKER,IBM,Market_Value,181.35
OG_SYNTHETIC_TICKER,EFX,Market_Value,33.15
OG_SYNTHETIC_TICKER,SNI,Market_Value,47.35
OG_SYNTHETIC_TICKER,DIS,Market_Value,39.52
OG_SYNTHETIC_TICKER,TLAB,Market_Value,4.23
OG_SYNTHETIC_TICKER,DNR,Market_Value,19.8
OG_SYNTHETIC_TICKER,ETR,Market_Value,68.14
OG_SYNTHETIC_TICKER,CELG,Market_Value,59.48
OG_SYNTHETIC_TICKER,TGT,Market_Value,50.35
OG_SYNTHETIC_TICKER,PLL,Market_Value,51.9
OG_SYNTHETIC_TICKER,MRK,Market_Value,35.19
OG_SYNTHETIC_TICKER,INTU,Market_Value,47.25
OG_SYNTHETIC_TICKER,HP,Market_Value,70.39
OG_SYNTHETIC_TICKER,DUK,Market_Value,18.76
OG_SYNTHETIC_TICKER,MAR,Market_Value,33.38
OG_SYNTHETIC_TICKER,CCL,Market_Value,34.97
OG_SYNTHETIC_TICKER,TIE,Market_Value,18.14
OG_SYNTHETIC_TICKER,DFS,Market_Value,25.51
OG_SYNTHETIC_TICKER,ODP,Market_Value,3.82
OG_SYNTHETIC_TICKER,BMC,Market_Value,48.89
OG_SYNTHETIC_TICKER,CSCO,Market_Value,15.69
OG_SYNTHETIC_TICKER,C,Market_Value,38.27
OG_SYNTHETIC_TICKER,FNMA,Market_Value,0.331
OG_SYNTHETIC_TICKER,T,Market_Value,29.96
OG_SYNTHETIC_TICKER,BAC,Market_Value,9.68
OG_SYNTHETIC_TICKER,ABB,Market_Value,24.13
OG_SYNTHETIC_TICKER,CTSH,Market_Value,69.88
OG_SYNTHETIC_TICKER,GD,Market_Value,68.63
OG_SYNTHETIC_TICKER,MRO,Market_Value,31.5
OG_SYNTHETIC_TICKER,BIG,Market_Value,35.31
OG_SYNTHETIC_TICKER,TROW,Market_Value,55.97
OG_SYNTHETIC_TICKER,ORCL,Market_Value,30.71
OG_SYNTHETIC_TICKER,FCX,Market_Value,54.45
OG_SYNTHETIC_TICKER,X,Market_Value,39.81
OG_SYNTHETIC_TICKER,MSFT,Market_Value,27.33
OG_SYNTHETIC_TICKER,NOK,Market_Value,5.73
OG_SYNTHETIC_TICKER,JDSU,Market_Value,13.78
OG_SYNTHETIC_TICKER,NVDA,Market_Value,13.855
OG_SYNTHETIC_TICKER,GIS,Market_Value,37.52
OG_SYNTHETIC_TICKER,K,Market_Value,55.55
OG_SYNTHETIC_TICKER,RIMM,Market_Value,25.71
OG_SYNTHETIC_TICKER,AAPL,Market_Value,392.59
OG_SYNTHETIC_TICKER,TIBX,Market_Value,27.19
OG_SYNTHETIC_TICKER,BBT,Market_Value,25.67
OG_SYNTHETIC_TICKER,PAYX,Market_Value,28.79
OG_SYNTHETIC_TICKER,UNIS,Market_Value,4.4
OG_SYNTHETIC_TICKER,EXC,Market_Value,44.59
OG_SYNTHETIC_TICKER,ACFC,Market_Value,6.0
OG_SYNTHETIC_TICKER,SPX,Market_Value,1300.67
#Cash
OG_SYNTHETIC_TICKER,USDCASHP1D,Market_Value,0.0025
OG_SYNTHETIC_TICKER,USDCASHP1M,Market_Value,0.0035
OG_SYNTHETIC_TICKER,USDCASHP2M,Market_Value,0.0044
OG_SYNTHETIC_TICKER,USDCASHP3M,Market_Value,0.0055
OG_SYNTHETIC_TICKER,USDCASHP4M,Market_Value,0.0064
OG_SYNTHETIC_TICKER,USDCASHP5M,Market_Value,0.0073
OG_SYNTHETIC_TICKER,USDCASHP6M,Market_Value,0.0082
OG_SYNTHETIC_TICKER,USDCASHP7M,Market_Value,0.0091
OG_SYNTHETIC_TICKER,USDCASHP8M,Market_Value,0.0105
OG_SYNTHETIC_TICKER,USDCASHP9M,Market_Value,0.0119
OG_SYNTHETIC_TICKER,USDCASHP10M,Market_Value,0.0138
OG_SYNTHETIC_TICKER,USDCASHP11M,Market_Value,0.0151
OG_SYNTHETIC_TICKER,USDCASHP12M,Market_Value,0.0167
OG_SYNTHETIC_TICKER,USDSWAPP2Y,Market_Value,0.025
OG_SYNTHETIC_TICKER,USDSWAPP3Y,Market_Value,0.031
OG_SYNTHETIC_TICKER,USDSWAPP4Y,Market_Value,0.035
OG_SYNTHETIC_TICKER,USDSWAPP5Y,Market_Value,0.037
OG_SYNTHETIC_TICKER,USDSWAPP6Y,Market_Value,0.039
OG_SYNTHETIC_TICKER,USDSWAPP7Y,Market_Value,0.04
OG_SYNTHETIC_TICKER,USDSWAPP8Y,Market_Value,0.041
OG_SYNTHETIC_TICKER,USDSWAPP9Y,Market_Value,0.0408
OG_SYNTHETIC_TICKER,USDSWAPP10Y,Market_Value,0.0406
OG_SYNTHETIC_TICKER,USDSWAPP12Y,Market_Value,0.0398
OG_SYNTHETIC_TICKER,USDSWAPP15Y,Market_Value,0.0394
OG_SYNTHETIC_TICKER,USDSWAPP20Y,Market_Value,0.0391
OG_SYNTHETIC_TICKER,USDSWAPP25Y,Market_Value,0.0389
OG_SYNTHETIC_TICKER,USDSWAPP30Y,Market_Value,0.0387
OG_SYNTHETIC_TICKER,USDSWAPP40Y,Market_Value,0.0384
OG_SYNTHETIC_TICKER,USDSWAPP50Y,Market_Value,0.0379
OG_SYNTHETIC_TICKER,USDSWAPP80Y,Market_Value,0.0379
OG_SYNTHETIC_TICKER,EURCASHP1D,Market_Value,0.0025
OG_SYNTHETIC_TICKER,EURCASHP1M,Market_Value,0.0035
OG_SYNTHETIC_TICKER,EURCASHP2M,Market_Value,0.0044
OG_SYNTHETIC_TICKER,EURCASHP3M,Market_Value,0.0055
OG_SYNTHETIC_TICKER,EURCASHP4M,Market_Value,0.0064
OG_SYNTHETIC_TICKER,EURCASHP5M,Market_Value,0.0073
OG_SYNTHETIC_TICKER,EURCASHP6M,Market_Value,0.0082
OG_SYNTHETIC_TICKER,EURCASHP7M,Market_Value,0.0091
OG_SYNTHETIC_TICKER,EURCASHP8M,Market_Value,0.0105
OG_SYNTHETIC_TICKER,EURCASHP9M,Market_Value,0.0119
OG_SYNTHETIC_TICKER,EURCASHP10M,Market_Value,0.0138
OG_SYNTHETIC_TICKER,EURCASHP11M,Market_Value,0.0151
OG_SYNTHETIC_TICKER,EURCASHP12M,Market_Value,0.0167
OG_SYNTHETIC_TICKER,EURSWAPP2Y,Market_Value,0.025
OG_SYNTHETIC_TICKER,EURSWAPP3Y,Market_Value,0.031
OG_SYNTHETIC_TICKER,EURSWAPP4Y,Market_Value,0.035
OG_SYNTHETIC_TICKER,EURSWAPP5Y,Market_Value,0.037
OG_SYNTHETIC_TICKER,EURSWAPP6Y,Market_Value,0.039
OG_SYNTHETIC_TICKER,EURSWAPP7Y,Market_Value,0.04
OG_SYNTHETIC_TICKER,EURSWAPP8Y,Market_Value,0.041
OG_SYNTHETIC_TICKER,EURSWAPP9Y,Market_Value,0.0408
OG_SYNTHETIC_TICKER,EURSWAPP10Y,Market_Value,0.0406
OG_SYNTHETIC_TICKER,EURSWAPP12Y,Market_Value,0.0398
OG_SYNTHETIC_TICKER,EURSWAPP15Y,Market_Value,0.0394
OG_SYNTHETIC_TICKER,EURSWAPP20Y,Market_Value,0.0391
OG_SYNTHETIC_TICKER,EURSWAPP25Y,Market_Value,0.0389
OG_SYNTHETIC_TICKER,EURSWAPP30Y,Market_Value,0.0387
OG_SYNTHETIC_TICKER,EURSWAPP40Y,Market_Value,0.0384
OG_SYNTHETIC_TICKER,EURSWAPP50Y,Market_Value,0.0379
OG_SYNTHETIC_TICKER,EURSWAPP80Y,Market_Value,0.0379
OG_SYNTHETIC_TICKER,GBPCASHP1D,Market_Value,0.0025
OG_SYNTHETIC_TICKER,GBPCASHP1M,Market_Value,0.0035
OG_SYNTHETIC_TICKER,GBPCASHP2M,Market_Value,0.0044
OG_SYNTHETIC_TICKER,GBPCASHP3M,Market_Value,0.0055
OG_SYNTHETIC_TICKER,GBPCASHP4M,Market_Value,0.0064
OG_SYNTHETIC_TICKER,GBPCASHP5M,Market_Value,0.0073
OG_SYNTHETIC_TICKER,GBPCASHP6M,Market_Value,0.0082
OG_SYNTHETIC_TICKER,GBPCASHP7M,Market_Value,0.0091
OG_SYNTHETIC_TICKER,GBPCASHP8M,Market_Value,0.0105
OG_SYNTHETIC_TICKER,GBPCASHP9M,Market_Value,0.0119
OG_SYNTHETIC_TICKER,GBPCASHP10M,Market_Value,0.0138
OG_SYNTHETIC_TICKER,GBPCASHP11M,Market_Value,0.0151
OG_SYNTHETIC_TICKER,GBPCASHP12M,Market_Value,0.0167
OG_SYNTHETIC_TICKER,GBPSWAPP2Y,Market_Value,0.025
OG_SYNTHETIC_TICKER,GBPSWAPP3Y,Market_Value,0.031
OG_SYNTHETIC_TICKER,GBPSWAPP4Y,Market_Value,0.035
OG_SYNTHETIC_TICKER,GBPSWAPP5Y,Market_Value,0.037
OG_SYNTHETIC_TICKER,GBPSWAPP6Y,Market_Value,0.039
OG_SYNTHETIC_TICKER,GBPSWAPP7Y,Market_Value,0.04
OG_SYNTHETIC_TICKER,GBPSWAPP8Y,Market_Value,0.041
OG_SYNTHETIC_TICKER,GBPSWAPP9Y,Market_Value,0.0408
OG_SYNTHETIC_TICKER,GBPSWAPP10Y,Market_Value,0.0406
OG_SYNTHETIC_TICKER,GBPSWAPP12Y,Market_Value,0.0398
OG_SYNTHETIC_TICKER,GBPSWAPP15Y,Market_Value,0.0394
OG_SYNTHETIC_TICKER,GBPSWAPP20Y,Market_Value,0.0391
OG_SYNTHETIC_TICKER,GBPSWAPP25Y,Market_Value,0.0389
OG_SYNTHETIC_TICKER,GBPSWAPP30Y,Market_Value,0.0387
OG_SYNTHETIC_TICKER,GBPSWAPP40Y,Market_Value,0.0384
OG_SYNTHETIC_TICKER,GBPSWAPP50Y,Market_Value,0.0379
OG_SYNTHETIC_TICKER,GBPSWAPP80Y,Market_Value,0.0379
OG_SYNTHETIC_TICKER,CHFCASHP1D,Market_Value,0.0025
OG_SYNTHETIC_TICKER,CHFCASHP1M,Market_Value,0.0035
OG_SYNTHETIC_TICKER,CHFCASHP2M,Market_Value,0.0044
OG_SYNTHETIC_TICKER,CHFCASHP3M,Market_Value,0.0055
OG_SYNTHETIC_TICKER,CHFCASHP4M,Market_Value,0.0064
OG_SYNTHETIC_TICKER,CHFCASHP5M,Market_Value,0.0073
OG_SYNTHETIC_TICKER,CHFCASHP6M,Market_Value,0.0082
OG_SYNTHETIC_TICKER,CHFCASHP7M,Market_Value,0.0091
OG_SYNTHETIC_TICKER,CHFCASHP8M,Market_Value,0.0105
OG_SYNTHETIC_TICKER,CHFCASHP9M,Market_Value,0.0119
OG_SYNTHETIC_TICKER,CHFCASHP10M,Market_Value,0.0138
OG_SYNTHETIC_TICKER,CHFCASHP11M,Market_Value,0.0151
OG_SYNTHETIC_TICKER,CHFCASHP12M,Market_Value,0.0167
OG_SYNTHETIC_TICKER,CHFSWAPP2Y,Market_Value,0.025
OG_SYNTHETIC_TICKER,CHFSWAPP3Y,Market_Value,0.031
OG_SYNTHETIC_TICKER,CHFSWAPP4Y,Market_Value,0.035
OG_SYNTHETIC_TICKER,CHFSWAPP5Y,Market_Value,0.037
OG_SYNTHETIC_TICKER,CHFSWAPP6Y,Market_Value,0.039
OG_SYNTHETIC_TICKER,CHFSWAPP7Y,Market_Value,0.04
OG_SYNTHETIC_TICKER,CHFSWAPP8Y,Market_Value,0.041
OG_SYNTHETIC_TICKER,CHFSWAPP9Y,Market_Value,0.0408
OG_SYNTHETIC_TICKER,CHFSWAPP10Y,Market_Value,0.0406
OG_SYNTHETIC_TICKER,CHFSWAPP12Y,Market_Value,0.0398
OG_SYNTHETIC_TICKER,CHFSWAPP15Y,Market_Value,0.0394
OG_SYNTHETIC_TICKER,CHFSWAPP20Y,Market_Value,0.0391
OG_SYNTHETIC_TICKER,CHFSWAPP25Y,Market_Value,0.0389
OG_SYNTHETIC_TICKER,CHFSWAPP30Y,Market_Value,0.0387
OG_SYNTHETIC_TICKER,CHFSWAPP40Y,Market_Value,0.0384
OG_SYNTHETIC_TICKER,CHFSWAPP50Y,Market_Value,0.0379
OG_SYNTHETIC_TICKER,CHFSWAPP80Y,Market_Value,0.0379
OG_SYNTHETIC_TICKER,JPYCASHP1D,Market_Value,0.0025
OG_SYNTHETIC_TICKER,JPYCASHP1M,Market_Value,0.0035
OG_SYNTHETIC_TICKER,JPYCASHP2M,Market_Value,0.0044
OG_SYNTHETIC_TICKER,JPYCASHP3M,Market_Value,0.0055
OG_SYNTHETIC_TICKER,JPYCASHP4M,Market_Value,0.0064
OG_SYNTHETIC_TICKER,JPYCASHP5M,Market_Value,0.0073
OG_SYNTHETIC_TICKER,JPYCASHP6M,Market_Value,0.0082
OG_SYNTHETIC_TICKER,JPYCASHP7M,Market_Value,0.0091
OG_SYNTHETIC_TICKER,JPYCASHP8M,Market_Value,0.0105
OG_SYNTHETIC_TICKER,JPYCASHP9M,Market_Value,0.0119
OG_SYNTHETIC_TICKER,JPYCASHP10M,Market_Value,0.0138
OG_SYNTHETIC_TICKER,JPYCASHP11M,Market_Value,0.0151
OG_SYNTHETIC_TICKER,JPYCASHP12M,Market_Value,0.0167
OG_SYNTHETIC_TICKER,JPYSWAPP1Y,Market_Value,0.014
OG_SYNTHETIC_TICKER,JPYSWAPP2Y,Market_Value,0.025
OG_SYNTHETIC_TICKER,JPYSWAPP3Y,Market_Value,0.031
OG_SYNTHETIC_TICKER,JPYSWAPP4Y,Market_Value,0.035
OG_SYNTHETIC_TICKER,JPYSWAPP5Y,Market_Value,0.037
OG_SYNTHETIC_TICKER,JPYSWAPP6Y,Market_Value,0.039
OG_SYNTHETIC_TICKER,JPYSWAPP7Y,Market_Value,0.04
OG_SYNTHETIC_TICKER,JPYSWAPP8Y,Market_Value,0.041
OG_SYNTHETIC_TICKER,JPYSWAPP9Y,Market_Value,0.0408
OG_SYNTHETIC_TICKER,JPYSWAPP10Y,Market_Value,0.0406
OG_SYNTHETIC_TICKER,JPYSWAPP12Y,Market_Value,0.0398
OG_SYNTHETIC_TICKER,JPYSWAPP15Y,Market_Value,0.0394
OG_SYNTHETIC_TICKER,JPYSWAPP20Y,Market_Value,0.0391
OG_SYNTHETIC_TICKER,JPYSWAPP25Y,Market_Value,0.0389
OG_SYNTHETIC_TICKER,JPYSWAPP30Y,Market_Value,0.0387
OG_SYNTHETIC_TICKER,JPYSWAPP40Y,Market_Value,0.0384
OG_SYNTHETIC_TICKER,JPYSWAPP50Y,Market_Value,0.0379
OG_SYNTHETIC_TICKER,JPYSWAPP80Y,Market_Value,0.0379
OG_SYNTHETIC_TICKER,USDLIBORP3M,Market_Value,0.0055
OG_SYNTHETIC_TICKER,USDLIBORP6M,Market_Value,0.0082
OG_SYNTHETIC_TICKER,USDLIBORP12M,Market_Value,0.0167
OG_SYNTHETIC_TICKER,EURLIBORP3M,Market_Value,0.0155
OG_SYNTHETIC_TICKER,EURLIBORP6M,Market_Value,0.01793
OG_SYNTHETIC_TICKER,EURLIBORP12M,Market_Value,0.0216
OG_SYNTHETIC_TICKER,GBPLIBORP3M,Market_Value,0.00834
OG_SYNTHETIC_TICKER,GBPLIBORP6M,Market_Value,0.0119
OG_SYNTHETIC_TICKER,GBPLIBORP12M,Market_Value,0.01593
OG_SYNTHETIC_TICKER,CHFLIBORP3M,Market_Value,0.00138
OG_SYNTHETIC_TICKER,CHFLIBORP6M,Market_Value,0.0024
OG_SYNTHETIC_TICKER,CHFLIBORP12M,Market_Value,0.0050
OG_SYNTHETIC_TICKER,JPYIBORP3M,Market_Value,0.00195
OG_SYNTHETIC_TICKER,JPYLIBORP6M,Market_Value,0.0034
OG_SYNTHETIC_TICKER,JPYLIBORP12M,Market_Value,0.00559
# FX
OG_SYNTHETIC_TICKER,USDCHF,Market_Value,0.84
# next was 1.42
OG_SYNTHETIC_TICKER,USDEUR,Market_Value,0.71
# was 1.6
OG_SYNTHETIC_TICKER,USDGBP,Market_Value,0.62
OG_SYNTHETIC_TICKER,USDJPY,Market_Value,80
